=================================================================
  EDR Agent Active: Process Anomaly Detector & Heuristics ON
=================================================================

🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118395 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118395 killed by SIGKILL.
[⚙️ PROC] New: mutter-x11-fram (PID: 118399)
[⚙️ PROC] New: VBoxClient (PID: 118418)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118418 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118418 killed by SIGKILL.
[⚙️ PROC] New: VBoxClient (PID: 118420)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118420 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118420 killed by SIGKILL.
[⚙️ PROC] New: xdg-desktop-por (PID: 118457)
[⚙️ PROC] New: code (PID: 118590)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118590 | Reason: YARA Match Detected: Malicious_Tool_Scanner
🚨 !!! [!] Error: Could not kill PID 118590
[⚙️ PROC] New: <unknown> (PID: 118594)
[⚙️ PROC] New: <unknown> (PID: 118595)
[⚙️ PROC] New: <unknown> (PID: 118597)
[⚙️ PROC] New: <unknown> (PID: 118611)
[⚙️ PROC] New: <unknown> (PID: 118648)
[⚙️ PROC] New: <unknown> (PID: 118651)
[⚙️ PROC] New: <unknown> (PID: 118683)
[⚙️ PROC] New: <unknown> (PID: 118749)
[⚙️ PROC] New: <unknown> (PID: 118770)
[⚙️ PROC] New: <unknown> (PID: 118789)
[⚙️ PROC] New: <unknown> (PID: 118790)
[⚙️ PROC] New: <unknown> (PID: 118835)
[⚙️ PROC] New: zsh (PID: 118873)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118873 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118873 killed by SIGKILL.
[⚙️ PROC] New: <unknown> (PID: 118979)
[⚙️ PROC] New: <unknown> (PID: 119026)
[⚙️ PROC] New: <unknown> (PID: 119086)
[⚙️ PROC] New: <unknown> (PID: 119144)
[⚙️ PROC] New: <unknown> (PID: 119771)
[⚙️ PROC] New: <unknown> (PID: 119777)
[⚙️ PROC] New: <unknown> (PID: 119931)
[⚙️ PROC] New: <unknown> (PID: 119950)
[⚙️ PROC] New: <unknown> (PID: 119957)
[⚙️ PROC] New: <unknown> (PID: 120079)
[⚙️ PROC] New: <unknown> (PID: 120093)
[⚙️ PROC] New: <unknown> (PID: 120161)
[⚙️ PROC] New: <unknown> (PID: 120194)
[⚙️ PROC] New: kworker/3:1-cgroup_release (PID: 120711)
[⚙️ PROC] New: code (PID: 121026)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 121026 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 121026 killed by SIGKILL.
[⚙️ PROC] New: systemd-userwor (PID: 121048)
[⚙️ PROC] New: systemd-userwor (PID: 121049)
[⚙️ PROC] New: systemd-userwor (PID: 121183)
[⚙️ PROC] New: kworker/0:1-ata_sff (PID: 121598)
[⚙️ PROC] New: OpenDebugAD7 (PID: 122068)
[⚙️ PROC] New: cpptools-srv2 (PID: 122087)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 122087 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 122087 killed by SIGKILL.
[⚙️ PROC] New: zsh (PID: 122108)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 122108 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 122108 killed by SIGKILL.
[⚙️ PROC] New: <unknown> (PID: 122120)
[⚙️ PROC] New: sh (PID: 122293)
[⚙️ PROC] New: gdb (PID: 122295)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 122295 | Reason: YARA Match Detected: Malicious_Tool_Scanner
=================================================================
  Safe EDR Agent with Whitelist & Initial Baseline Active
=================================================================

[i] Baseline recorded. Monitoring active for NEW processes only.
[⚙️ PROC] New Process Launched: sh (PID: 127213)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127214)
[⚙️ PROC] New Process Launched: sleep (PID: 127220)
[⚙️ PROC] New Process Launched: sh (PID: 127255)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127256)
[⚙️ PROC] New Process Launched: sleep (PID: 127259)
[⚙️ PROC] New Process Launched: sh (PID: 127284)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127285)
[⚙️ PROC] New Process Launched: sleep (PID: 127291)
[⚙️ PROC] New Process Launched: sh (PID: 127341)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127342)
[⚙️ PROC] New Process Launched: sleep (PID: 127348)
[⚙️ PROC] New Process Launched: sh (PID: 127399)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127400)
[⚙️ PROC] New Process Launched: sleep (PID: 127406)
[⚙️ PROC] New Process Launched: sh (PID: 127428)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127429)
[⚙️ PROC] New Process Launched: sleep (PID: 127432)
[⚙️ PROC] New Process Launched: <unknown> (PID: 127462)
[⚙️ PROC] New Process Launched: sh (PID: 127472)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127473)
[⚙️ PROC] New Process Launched: sleep (PID: 127479)
[⚙️ PROC] New Process Launched: sh (PID: 127497)
[⚙️ PROC] New Process Launched: <unknown> (PID: 127498)
[⚙️ PROC] New Process Launched: sh (PID: 127499)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127500)
[⚙️ PROC] New Process Launched: sleep (PID: 127503)
[⚙️ PROC] New Process Launched: <unknown> (PID: 127512)
[⚙️ PROC] New Process Launched: sh (PID: 127543)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127544)
[⚙️ PROC] New Process Launched: sleep (PID: 127550)
[⚙️ PROC] New Process Launched: sh (PID: 127606)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127607)
[⚙️ PROC] New Process Launched: sleep (PID: 127613)
[⚙️ PROC] New Process Launched: bwrap (PID: 127640)
[⚙️ PROC] New Process Launched: bwrap (PID: 127641)
[⚙️ PROC] New Process Launched: glycin-svg (PID: 127642)
[⚙️ PROC] New Process Launched: sh (PID: 127694)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127695)
[⚙️ PROC] New Process Launched: sleep (PID: 127701)
[⚙️ PROC] New Process Launched: sh (PID: 127771)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127772)
[⚙️ PROC] New Process Launched: sleep (PID: 127778)
[⚙️ PROC] New Process Launched: We (PID: 127789)
[⚙️ PROC] New Process Launched: We (PID: 127793)
[⚙️ PROC] New Process Launched: sh (PID: 127988)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 127989)
[⚙️ PROC] New Process Launched: sleep (PID: 127995)
[⚙️ PROC] New Process Launched: sh (PID: 128175)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128176)
[⚙️ PROC] New Process Launched: sleep (PID: 128182)
[⚙️ PROC] New Process Launched: sh (PID: 128230)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128231)
[⚙️ PROC] New Process Launched: sleep (PID: 128237)
[⚙️ PROC] New Process Launched: sh (PID: 128359)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128360)
[⚙️ PROC] New Process Launched: sleep (PID: 128366)
[⚙️ PROC] New Process Launched: sh (PID: 128379)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128380)
[⚙️ PROC] New Process Launched: sleep (PID: 128383)
[⚙️ PROC] New Process Launched: sh (PID: 128434)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128435)
[⚙️ PROC] New Process Launched: sleep (PID: 128441)
[⚙️ PROC] New Process Launched: <unknown> (PID: 128452)
[⚙️ PROC] New Process Launched: <unknown> (PID: 128453)
[⚙️ PROC] New Process Launched: sh (PID: 128454)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128455)
[⚙️ PROC] New Process Launched: sleep (PID: 128458)
[⚙️ PROC] New Process Launched: <unknown> (PID: 128479)
[⚙️ PROC] New Process Launched: sh (PID: 128508)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128509)
[⚙️ PROC] New Process Launched: sleep (PID: 128515)
[⚙️ PROC] New Process Launched: sh (PID: 128529)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128530)
[⚙️ PROC] New Process Launched: sleep (PID: 128533)
[⚙️ PROC] New Process Launched: sh (PID: 128583)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128584)
[⚙️ PROC] New Process Launched: sleep (PID: 128590)
[⚙️ PROC] New Process Launched: sh (PID: 128639)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128641)
[⚙️ PROC] New Process Launched: sleep (PID: 128647)
[⚙️ PROC] New Process Launched: sh (PID: 128673)
[⚙️ PROC] New Process Launched: sh (PID: 128697)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128698)
[⚙️ PROC] New Process Launched: sleep (PID: 128704)
[⚙️ PROC] New Process Launched: sh (PID: 128758)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128759)
[⚙️ PROC] New Process Launched: sleep (PID: 128765)
[⚙️ PROC] New Process Launched: sh (PID: 128818)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128819)
[⚙️ PROC] New Process Launched: sleep (PID: 128825)
[⚙️ PROC] New Process Launched: We (PID: 128867)
[⚙️ PROC] New Process Launched: Chroo (PID: 128869)
[⚙️ PROC] New Process Launched: We (PID: 128871)
[⚙️ PROC] New Process Launched: Chroo (PID: 128872)
[⚙️ PROC] New Process Launched: sh (PID: 128941)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128942)
[⚙️ PROC] New Process Launched: sleep (PID: 128948)
[⚙️ PROC] New Process Launched: sh (PID: 128995)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 128996)
[⚙️ PROC] New Process Launched: sleep (PID: 129002)
[⚙️ PROC] New Process Launched: git (PID: 129003)
[⚙️ PROC] New Process Launched: git (PID: 129004)
[⚙️ PROC] New Process Launched: git-remote-http (PID: 129005)
[⚙️ PROC] New Process Launched: git (PID: 129044)
=================================================================
  Safe EDR Agent with Whitelist & Initial Baseline Active
=================================================================

[i] Baseline recorded. Monitoring active for NEW processes only.
[⚙️ PROC] New Process Launched: sh (PID: 129412)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129413)
[⚙️ PROC] New Process Launched: sleep (PID: 129419)
[⚙️ PROC] New Process Launched: sh (PID: 129459)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129460)
[⚙️ PROC] New Process Launched: sleep (PID: 129466)
[⚙️ PROC] New Process Launched: sh (PID: 129471)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129472)
[⚙️ PROC] New Process Launched: sleep (PID: 129475)
[⚙️ PROC] New Process Launched: nautilus (PID: 129484)
[⚙️ PROC] New Process Launched: systemd-hostnam (PID: 129535)
[⚙️ PROC] New Process Launched: sh (PID: 129575)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129576)
[⚙️ PROC] New Process Launched: sleep (PID: 129582)
[⚙️ PROC] New Process Launched: sh (PID: 129587)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129588)
[⚙️ PROC] New Process Launched: sleep (PID: 129591)
[⚙️ PROC] New Process Launched: kworker/u24:0-ext4-rsv-conversion (PID: 129625)
[⚙️ PROC] New Process Launched: sh (PID: 129644)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129645)
[⚙️ PROC] New Process Launched: sleep (PID: 129651)
[⚙️ PROC] New Process Launched: sh (PID: 129698)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129699)
[⚙️ PROC] New Process Launched: sleep (PID: 129705)
[⚙️ PROC] New Process Launched: sh (PID: 129758)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129759)
[⚙️ PROC] New Process Launched: sleep (PID: 129765)
[⚙️ PROC] New Process Launched: sh (PID: 129768)
[⚙️ PROC] New Process Launched: sh (PID: 129825)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129826)
[⚙️ PROC] New Process Launched: sleep (PID: 129832)
[⚙️ PROC] New Process Launched: sh (PID: 129839)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129840)
[⚙️ PROC] New Process Launched: sleep (PID: 129843)
[⚙️ PROC] New Process Launched: We (PID: 129876)
[⚙️ PROC] New Process Launched: sh (PID: 129925)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129926)
[⚙️ PROC] New Process Launched: sleep (PID: 129932)
[⚙️ PROC] New Process Launched: kworker/0:0-cgroup_bpf_destroy (PID: 129957)
[⚙️ PROC] New Process Launched: sh (PID: 129994)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 129995)
[⚙️ PROC] New Process Launched: sleep (PID: 130001)
[⚙️ PROC] New Process Launched: sh (PID: 130053)
[⚙️ PROC] New Process Launched: cpuUsage.sh (PID: 130054)
[⚙️ PROC] New Process Launched: sleep (PID: 130060)
=================================================================
  FULL EDR AGENT ACTIVE (Files + Web + Processes + YARA + Protect)
=================================================================

[i] Monitoring directory: /home/kali/Desktop/Endpoint-Detection-Mini-EDR/Endpoint-Detection-Mini-EDR
[i] EDR System ready. Try creating files, opening sites, or running apps.

[📁 FILE_CREATED]  /home/kali/Desktop/Endpoint-Detection-Mini-EDR/Endpoint-Detection-Mini-EDR/asdasd.txt
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 74.125.205.155:443 (Domain: le-in-f155.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.129:443 (Domain: srv129-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.132.72:443 (Domain: srv72-132-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 140.82.112.26:443 (Domain: lb-140-82-112-26-iad.github.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.185.171:443 (Domain: srv171-185-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 64.233.165.94:443 (Domain: lg-in-f94.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.185.164:443 (Domain: srv164-185-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.185.164:443 (Domain: srv164-185-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 125761 [code] -> 20.42.65.93:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.169:443 (Domain: srv169-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.185.147:443 (Domain: srv147-185-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.141:443 (Domain: srv141-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.141:443 (Domain: srv141-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.156:443 (Domain: srv156-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.185.144:443 (Domain: srv144-185-240-87.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.137:443 (Domain: srv137-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.237.6:443 (Domain: srv6-237-186-93.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.237.7:443 (Domain: srv7-237-186-93.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.150:443 (Domain: srv150-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 74.125.205.139:443 (Domain: le-in-f139.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.140:443 (Domain: srv140-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.227.140:443 (Domain: srv140-227.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 125761 [code] -> 185.199.111.133:443 (Domain: cdn-185-199-111-133.github.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 132.243.112.221:443 (Domain: mr1.gusliakov.fvds.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 132.243.112.221:443 (Domain: mr1.gusliakov.fvds.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 142.251.157.119:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 95.142.204.156:443 (Domain: srv156-204.vkontakte.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 90.156.232.15:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 74.125.205.138:443 (Domain: le-in-f138.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 172.253.152.94:443 (Domain: yulpptr-in-f94.1e100.net)
[🌐 WEB_CONNECT] PID: 125761 [code] -> 140.82.121.6:443 (Domain: lb-140-82-121-6-fra.github.com)
[🌐 WEB_CONNECT] PID: 125856 [code] -> 140.82.121.6:443 (Domain: lb-140-82-121-6-fra.github.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 149.154.167.99:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 103.137.248.179:443 (Domain: mr2.gusliakov.fvds.ru)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 178.237.23.10:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 108.177.14.132:443 (Domain: lt-in-f132.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.237.1:443 (Domain: srv1-237-186-93.vk.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 64.233.161.84:443 (Domain: lh-in-f84.1e100.net)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 34.107.243.93:443 (Domain: 93.243.107.34.bc.googleusercontent.com)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 93.186.225.205:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 185.180.200.51:443 (Domain: direct-ip)
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 87.240.137.164:443 (Domain: srv164-137-240-87.vk.com)
[⚙️ PROC_LAUNCH] PID: 134402 | Parent PID: 0 | App: [We]
[🌐 WEB_CONNECT] PID: 124035 [firefox-esr] -> 142.251.150.4:443 (Domain: direct-ip)
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 90.156.232.15:443 (direct-ip)
[⚙️ PROC_LAUNCH] PID: 134706 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134707 | Parent PID: 134706 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134713 | Parent PID: 134707 | App: [sleep]
[⚙️ PROC_LAUNCH] PID: 134720 | Parent PID: 0 | App: [<unknown>]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 93.186.227.169:443 (srv169-227.vkontakte.ru)
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 93.186.227.129:443 (srv129-227.vkontakte.ru)
[⚙️ PROC_EXIT]   PID: 134706 | App: [sh]
[⚙️ PROC_EXIT]   PID: 134707 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 134713 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134720 | App: [<unknown>]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 93.186.227.137:443 (srv137-227.vkontakte.ru)
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 87.240.185.144:443 (srv144-185-240-87.vk.com)
[⚙️ PROC_EXIT]   PID: 131474 | App: [Isolate]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 93.186.227.150:443 (srv150-227.vkontakte.ru)
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 95.142.204.156:443 (srv156-204.vkontakte.ru)
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 93.186.227.156:443 (srv156-227.vkontakte.ru)
[⚙️ PROC_LAUNCH] PID: 134763 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134764 | Parent PID: 134763 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134770 | Parent PID: 134764 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134770 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134763 | App: [sh]
[⚙️ PROC_EXIT]   PID: 134764 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134806 | Parent PID: 0 | App: [<unknown>]
[⚙️ PROC_LAUNCH] PID: 134811 | Parent PID: 0 | App: [<unknown>]
[⚙️ PROC_EXIT]   PID: 134811 | App: [<unknown>]
[⚙️ PROC_EXIT]   PID: 134806 | App: [<unknown>]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 87.240.185.171:443 (srv171-185-240-87.vk.com)
[⚙️ PROC_LAUNCH] PID: 134823 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134824 | Parent PID: 134823 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134830 | Parent PID: 134824 | App: [sleep]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 87.240.185.147:443 (srv147-185-240-87.vk.com)
[⚙️ PROC_EXIT]   PID: 134830 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134824 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 134823 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134882 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134883 | Parent PID: 134882 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134889 | Parent PID: 134883 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134889 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134883 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 134882 | App: [sh]
[🌐 WEB_DISCONN] PID: 124035 [firefox-esr] closed connection to 178.237.23.10:443 (direct-ip)
[⚙️ PROC_LAUNCH] PID: 134947 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 134948 | Parent PID: 134947 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 134954 | Parent PID: 134948 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134954 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 134948 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 134947 | App: [sh]
[🌐 WEB_DISCONN] PID: 125761 [code] closed connection to 140.82.121.6:443 (lb-140-82-121-6-fra.github.com)
[🌐 WEB_DISCONN] PID: 125856 [code] closed connection to 140.82.121.6:443 (lb-140-82-121-6-fra.github.com)
[⚙️ PROC_LAUNCH] PID: 135004 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135005 | Parent PID: 135004 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135011 | Parent PID: 135005 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135004 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135011 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135005 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135064 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135065 | Parent PID: 135064 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135071 | Parent PID: 135065 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135065 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135064 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135071 | App: [sleep]
[⚙️ PROC_LAUNCH] PID: 135120 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135121 | Parent PID: 135120 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135127 | Parent PID: 135121 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135121 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135120 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135127 | App: [sleep]
[🌐 WEB_CONNECT] PID: 125761 [code] -> 140.82.121.6:443 (Domain: lb-140-82-121-6-fra.github.com)
[🌐 WEB_CONNECT] PID: 125856 [code] -> 140.82.121.6:443 (Domain: lb-140-82-121-6-fra.github.com)
[⚙️ PROC_LAUNCH] PID: 135178 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135179 | Parent PID: 135178 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135185 | Parent PID: 135179 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135179 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135178 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135185 | App: [sleep]
[🌐 WEB_CONNECT] PID: 125856 [code] -> 20.42.65.93:443 (Domain: direct-ip)
[🌐 WEB_DISCONN] PID: 125856 [code] closed connection to 20.42.65.93:443 (direct-ip)
[⚙️ PROC_LAUNCH] PID: 135248 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135249 | Parent PID: 135248 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135255 | Parent PID: 135249 | App: [sleep]
[⚙️ PROC_LAUNCH] PID: 135274 | Parent PID: 125856 | App: [git]
[⚙️ PROC_EXIT]   PID: 135249 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135248 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135255 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135274 | App: [git]
[⚙️ PROC_LAUNCH] PID: 135306 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135307 | Parent PID: 135306 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135313 | Parent PID: 135307 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135313 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135306 | App: [sh]
[⚙️ PROC_EXIT]   PID: 135307 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135364 | Parent PID: 125957 | App: [sh]
[⚙️ PROC_LAUNCH] PID: 135365 | Parent PID: 135364 | App: [cpuUsage.sh]
[⚙️ PROC_LAUNCH] PID: 135371 | Parent PID: 135365 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135371 | App: [sleep]
[⚙️ PROC_EXIT]   PID: 135365 | App: [cpuUsage.sh]
[⚙️ PROC_EXIT]   PID: 135364 | App: [sh]
[⚙️ PROC_EXIT]   PID: 129238 | App: [kworker/3:0-ata_sff]
[⚙️ PROC_LAUNCH] PID: 135418 | Parent PID: 2 | App: [kworker/3:0]
[⚙️ PROC_LAUNCH] PID: 135423 | Parent PID: 125957 | App: [sh]
